,Primer,Taxonomic Level,Reference Status,Num Subsampled,Total Nodes,Total Edges,Positive Edges,Negative Edges,Pos/Neg,Pos/Total,Neg/Total,Avg Path Length,Modularity,Avg Degree,Heterogeneity,Clustering Coefficient
1374,asvrbcL,Family,physeq_Intermediate,50,18,38,37,1,37,0.973684211,0.026315789,1.368421053,0.514953856,4.222222222,0.463415686,0.90625
1375,asvrbcL,Family,physeq_Intermediate,50,21,40,38,2,19,0.95,0.05,1.955555556,0.55382331,3.80952381,0.482712055,0.825396825
1376,asvrbcL,Family,physeq_Intermediate,50,19,30,27,3,9,0.9,0.1,1.408163265,0.581249578,3.157894737,0.571594889,0.775
1377,asvrbcL,Family,physeq_Intermediate,50,19,32,29,3,9.666666667,0.90625,0.09375,1.861538462,0.531726217,3.368421053,0.511890697,0.774193548
1378,asvrbcL,Family,physeq_Intermediate,50,24,34,32,2,16,0.941176471,0.058823529,1.128205128,0.591672351,2.833333333,0.331236876,0.956896552
1379,asvrbcL,Family,physeq_Intermediate,50,27,36,34,2,17,0.944444444,0.055555556,1.34,0.627306989,2.666666667,0.313554924,0.907563025
1380,asvrbcL,Family,physeq_Intermediate,50,21,45,45,0,Inf,1,0,1.880952381,0.52383255,4.285714286,0.426776197,0.913043478
1381,asvrbcL,Family,physeq_Intermediate,50,6,9,9,0,Inf,1,0,1.4,9.19E-16,3,0.415227399,0.5
1382,asvrbcL,Family,physeq_Intermediate,50,19,30,30,0,Inf,1,0,1.551020408,0.552783111,3.157894737,0.451551291,0.853211009
1383,asvrbcL,Family,physeq_Intermediate,50,17,29,29,0,Inf,1,0,1.147058824,0.562295943,3.411764706,0.406285184,0.955752212
1384,asvrbcL,Family,physeq_Intermediate,50,25,38,33,5,6.6,0.868421053,0.131578947,2.421568627,0.567177456,3.04,0.486889895,0.727941176
1385,asvrbcL,Family,physeq_Intermediate,50,18,42,40,2,20,0.952380952,0.047619048,1.226415094,0.432912069,4.666666667,0.39619088,0.961832061
1386,asvrbcL,Family,physeq_Intermediate,50,18,37,37,0,Inf,1,0,1.49122807,0.460827355,4.111111111,0.466939811,0.93442623
1387,asvrbcL,Family,physeq_Intermediate,50,19,32,31,1,31,0.96875,0.03125,1.333333333,0.54567672,3.368421053,0.450020604,0.902439024
1388,asvrbcL,Family,physeq_Intermediate,50,21,39,39,0,Inf,1,0,1.75,0.561392643,3.714285714,0.425597255,0.924324324
1389,asvrbcL,Family,physeq_Intermediate,50,20,35,34,1,34,0.971428571,0.028571429,1.346938776,0.408485331,3.5,0.445176764,0.903614458
1390,asvrbcL,Family,physeq_Intermediate,50,16,29,27,2,13.5,0.931034483,0.068965517,1.4,0.512014923,3.625,0.567605261,0.806722689
1391,asvrbcL,Family,physeq_Intermediate,50,21,31,30,1,30,0.967741935,0.032258065,1.166666667,0.593883779,2.952380952,0.359520679,0.964285714
1392,asvrbcL,Family,physeq_Intermediate,50,28,45,41,4,10.25,0.911111111,0.088888889,2.142857143,0.541999927,3.214285714,0.411995381,0.836065574
1393,asvrbcL,Family,physeq_Intermediate,50,19,30,28,2,14,0.933333333,0.066666667,1.721311475,0.561167618,3.157894737,0.515918751,0.789473684
1394,asvrbcL,Family,physeq_Intermediate,50,20,29,28,1,28,0.965517241,0.034482759,1.333333333,0.576250831,2.9,0.439876852,0.891089109
1395,asvrbcL,Family,physeq_Intermediate,50,20,31,31,0,Inf,1,0,1.844827586,0.534688553,3.1,0.437537953,0.845454545
1396,asvrbcL,Family,physeq_Intermediate,50,24,40,37,3,12.33333333,0.925,0.075,1.475409836,0.563916273,3.333333333,0.397152046,0.929347826
1397,asvrbcL,Family,physeq_Intermediate,50,18,31,31,0,Inf,1,0,1.243902439,0.500995979,3.444444444,0.464740365,0.917355372
1398,asvrbcL,Family,physeq_Intermediate,50,19,37,33,4,8.25,0.891891892,0.108108108,1.363636364,0.451843648,3.894736842,0.376330943,0.886010363
1399,asvrbcL,Family,physeq_Intermediate,50,19,32,31,1,31,0.96875,0.03125,1.469387755,0.494734089,3.368421053,0.450020604,0.909836066
1400,asvrbcL,Family,physeq_Intermediate,50,21,38,36,2,18,0.947368421,0.052631579,2.787037037,0.449179288,3.619047619,0.484789363,0.879310345
1401,asvrbcL,Family,physeq_Intermediate,50,21,33,31,2,15.5,0.939393939,0.060606061,1.34,0.519455268,3.142857143,0.425892296,0.8671875
1402,asvrbcL,Family,physeq_Intermediate,50,18,41,40,1,40,0.975609756,0.024390244,1.264150943,0.331253336,4.555555556,0.529846869,0.885462555
1403,asvrbcL,Family,physeq_Intermediate,50,23,45,45,0,Inf,1,0,1.657534247,0.502747825,3.913043478,0.340424341,0.924
1404,asvrbcL,Family,physeq_Intermediate,50,19,28,28,0,Inf,1,0,1.257142857,0.598072711,2.947368421,0.378615912,0.909090909
1405,asvrbcL,Family,physeq_Intermediate,50,28,41,39,2,19.5,0.951219512,0.048780488,1.403508772,0.504859261,2.928571429,0.36379726,0.909090909
1406,asvrbcL,Family,physeq_Intermediate,50,22,44,42,2,21,0.954545455,0.045454545,1.16,0.432843592,4,0.35653186,0.984375
1407,asvrbcL,Family,physeq_Intermediate,50,20,31,29,2,14.5,0.935483871,0.064516129,1.672413793,0.482900334,3.1,0.49948669,0.815789474
1408,asvrbcL,Family,physeq_Intermediate,50,22,32,30,2,15,0.9375,0.0625,1.377777778,0.593115094,2.909090909,0.414226404,0.869158879
1409,asvrbcL,Family,physeq_Intermediate,50,25,34,30,4,7.5,0.882352941,0.117647059,1.734375,0.588475481,2.72,0.38799582,0.830357143
1410,asvrbcL,Family,physeq_Intermediate,50,16,29,27,2,13.5,0.931034483,0.068965517,1.3,0.56634561,3.625,0.498653297,0.87804878
1411,asvrbcL,Family,physeq_Intermediate,50,18,34,33,1,33,0.970588235,0.029411765,1.19047619,0.469949788,3.777777778,0.399795029,0.954545455
1412,asvrbcL,Family,physeq_Intermediate,50,24,36,35,1,35,0.972222222,0.027777778,1.363636364,0.496938235,3,0.392975778,0.847328244
1413,asvrbcL,Family,physeq_Intermediate,50,27,51,48,3,16,0.941176471,0.058823529,1.990384615,0.500613411,3.777777778,0.419972148,0.854092527
1414,asvrbcL,Family,physeq_Intermediate,50,19,31,31,0,Inf,1,0,1.530612245,0.501366976,3.263157895,0.450020604,0.864864865
1415,asvrbcL,Family,physeq_Stressed,All Samples,22,33,30,3,10,0.909090909,0.090909091,2.390243902,0.562738509,3,0.525489133,0.444444444
1416,asvrbcL,Family,physeq_Stressed,50,23,39,36,3,12,0.923076923,0.076923077,2.146788991,0.535498189,3.391304348,0.600644005,0.677966102
1417,asvrbcL,Family,physeq_Stressed,50,26,32,28,4,7,0.875,0.125,1.568965517,0.671022053,2.461538462,0.48128829,0.663461538
1418,asvrbcL,Family,physeq_Stressed,50,24,38,33,5,6.6,0.868421053,0.131578947,2.557692308,0.505786053,3.166666667,0.543898677,0.623376623
1419,asvrbcL,Family,physeq_Stressed,50,25,46,41,5,8.2,0.891304348,0.108695652,2.135714286,0.54329926,3.68,0.574935577,0.62704918
1420,asvrbcL,Family,physeq_Stressed,50,32,47,42,5,8.4,0.893617021,0.106382979,2.275862069,0.557584965,2.9375,0.504070214,0.649769585
1421,asvrbcL,Family,physeq_Stressed,50,24,33,30,3,10,0.909090909,0.090909091,1.941176471,0.539155354,2.75,0.503411887,0.605042017
1422,asvrbcL,Family,physeq_Stressed,50,23,26,25,1,25,0.961538462,0.038461538,2.21875,0.653825543,2.260869565,0.406686221,0.573529412
1423,asvrbcL,Family,physeq_Stressed,50,23,32,27,5,5.4,0.84375,0.15625,1.774193548,0.572537458,2.782608696,0.46377497,0.796460177
1424,asvrbcL,Family,physeq_Stressed,50,23,35,32,3,10.66666667,0.914285714,0.085714286,1.472727273,0.562428373,3.043478261,0.464790463,0.816326531
1425,asvrbcL,Family,physeq_Stressed,50,29,39,34,5,6.8,0.871794872,0.128205128,2.6,0.622727782,2.689655172,0.452017949,0.523489933
1426,asvrbcL,Family,physeq_Stressed,50,22,41,40,1,40,0.975609756,0.024390244,1.75,0.506806911,3.727272727,0.571560258,0.705882353
1427,asvrbcL,Family,physeq_Stressed,50,18,27,26,1,26,0.962962963,0.037037037,1.632653061,0.548960624,3,0.472610469,0.833333333
1428,asvrbcL,Family,physeq_Stressed,50,21,28,26,2,13,0.928571429,0.071428571,2.195121951,0.628307907,2.666666667,0.540763881,0.5
1429,asvrbcL,Family,physeq_Stressed,50,22,28,27,1,27,0.964285714,0.035714286,1.479166667,0.593968098,2.545454545,0.531645014,0.717391304
1430,asvrbcL,Family,physeq_Stressed,50,26,28,26,2,13,0.928571429,0.071428571,2.03125,0.674012219,2.153846154,0.387762205,0.8
1431,asvrbcL,Family,physeq_Stressed,50,29,42,38,4,9.5,0.904761905,0.095238095,1.752808989,0.576330413,2.896551724,0.453228714,0.726315789
1432,asvrbcL,Family,physeq_Stressed,50,26,28,24,4,6,0.857142857,0.142857143,1.839285714,0.58059164,2.153846154,0.325472277,0.8
1433,asvrbcL,Family,physeq_Stressed,50,25,34,31,3,10.33333333,0.911764706,0.088235294,1.608695652,0.596392122,2.72,0.442940808,0.744
1434,asvrbcL,Family,physeq_Stressed,50,22,30,28,2,14,0.933333333,0.066666667,1.928571429,0.551966548,2.727272727,0.531645014,0.626086957
1435,asvrbcL,Family,physeq_Stressed,50,28,57,52,5,10.4,0.912280702,0.087719298,1.361445783,0.380367214,4.071428571,0.415933299,0.901595745
1436,asvrbcL,Family,physeq_Stressed,50,30,53,47,6,7.833333333,0.886792453,0.113207547,1.516483516,0.534177945,3.533333333,0.399531206,0.794701987
1437,asvrbcL,Family,physeq_Stressed,50,29,52,47,5,9.4,0.903846154,0.096153846,1.87826087,0.468012854,3.586206897,0.407436468,0.789473684
1438,asvrbcL,Family,physeq_Stressed,50,26,49,46,3,15.33333333,0.93877551,0.06122449,2.408450704,0.538124677,3.769230769,0.476865945,0.738461538
1439,asvrbcL,Family,physeq_Stressed,50,26,42,37,5,7.4,0.880952381,0.119047619,1.848837209,0.556723002,3.230769231,0.518655565,0.701754386
1440,asvrbcL,Family,physeq_Stressed,50,20,35,33,2,16.5,0.942857143,0.057142857,1.557377049,0.557803915,3.5,0.442203379,0.867052023
1441,asvrbcL,Family,physeq_Stressed,50,22,30,30,0,Inf,1,0,1.790322581,0.588556986,2.727272727,0.420721413,0.743119266
1442,asvrbcL,Family,physeq_Stressed,50,26,42,37,5,7.4,0.880952381,0.119047619,2.656050955,0.545706121,3.230769231,0.478210369,0.659685864
1443,asvrbcL,Family,physeq_Stressed,50,30,37,33,4,8.25,0.891891892,0.108108108,1.217391304,0.694084113,2.466666667,0.403523035,0.837209302
1444,asvrbcL,Family,physeq_Stressed,50,27,38,34,4,8.5,0.894736842,0.105263158,1.578125,0.661126021,2.814814815,0.37144895,0.810810811
1445,asvrbcL,Family,physeq_Stressed,50,20,24,22,2,11,0.916666667,0.083333333,2.228571429,0.593560104,2.4,0.505612012,0.619047619
1446,asvrbcL,Family,physeq_Stressed,50,19,24,22,2,11,0.916666667,0.083333333,1.461538462,0.521111546,2.526315789,0.451551291,0.636363636
1447,asvrbcL,Family,physeq_Stressed,50,23,31,29,2,14.5,0.935483871,0.064516129,2.683453237,0.577482684,2.695652174,0.514934893,0.514285714
1448,asvrbcL,Family,physeq_Stressed,50,22,29,26,3,8.666666667,0.896551724,0.103448276,1.685185185,0.598554756,2.636363636,0.474055746,0.758241758
1449,asvrbcL,Family,physeq_Stressed,50,22,36,34,2,17,0.944444444,0.055555556,2.390243902,0.534528741,3.272727273,0.52569549,0.683544304
1450,asvrbcL,Family,physeq_Stressed,50,21,28,26,2,13,0.928571429,0.071428571,1.096774194,0.622178573,2.666666667,0.364723854,0.927835052
1451,asvrbcL,Family,physeq_Stressed,50,24,49,44,5,8.8,0.897959184,0.102040816,2.085106383,0.573862707,4.083333333,0.54222771,0.640449438
1452,asvrbcL,Family,physeq_Stressed,50,17,32,30,2,15,0.9375,0.0625,2.273584906,0.406529186,3.764705882,0.606646256,0.617021277
1453,asvrbcL,Family,physeq_Stressed,50,22,37,35,2,17.5,0.945945946,0.054054054,2.045454545,0.539383576,3.363636364,0.571939654,0.642857143
1454,asvrbcL,Family,physeq_Stressed,50,24,31,29,2,14.5,0.935483871,0.064516129,1.509090909,0.658404767,2.583333333,0.550082114,0.669642857
1455,asvrbcL,Family,physeq_Stressed,50,18,27,26,1,26,0.962962963,0.037037037,1.357142857,0.482282193,3,0.593337324,0.700934579
1456,asvrbcL,Family,physeq_Stressed,50,14,24,24,0,Inf,1,0,1.70212766,0.471973395,3.428571429,0.457191362,0.680412371
1457,asvrbcL,Family,physeq_Stressed,50,30,46,37,9,4.111111111,0.804347826,0.195652174,2.361111111,0.63500638,3.066666667,0.519154715,0.623762376
1458,asvrbcL,Family,physeq_Stressed,50,25,38,33,5,6.6,0.868421053,0.131578947,2.198412698,0.57136375,3.04,0.533891641,0.61875
1459,asvrbcL,Family,physeq_Stressed,50,17,26,26,0,Inf,1,0,1.793103448,0.515391463,3.058823529,0.612698747,0.683168317
1460,asvrbcL,Family,physeq_Stressed,50,23,29,26,3,8.666666667,0.896551724,0.103448276,2.180722892,0.582904482,2.52173913,0.514934893,0.5
1461,asvrbcL,Family,physeq_Stressed,50,25,41,36,5,7.2,0.87804878,0.12195122,2.7,0.598113826,3.28,0.573165374,0.683333333
1462,asvrbcL,Family,physeq_Stressed,50,20,29,28,1,28,0.965517241,0.034482759,1.216216216,0.656078959,2.9,0.440875438,0.845454545
1463,asvrbcL,Family,physeq_Stressed,50,26,35,30,5,6,0.857142857,0.142857143,2.788732394,0.601403179,2.692307692,0.430894723,0.529411765
1464,asvrbcL,Family,physeq_Stressed,50,28,46,43,3,14.33333333,0.934782609,0.065217391,2.162790698,0.576977504,3.285714286,0.501449758,0.666666667
1465,asvrbcL,Family,physeq_Stressed,50,26,33,26,7,3.714285714,0.787878788,0.212121212,2.875,0.62302348,2.538461538,0.431043692,0.42
1466,asvrbcL,Family,physeq_Stressed,50,22,28,26,2,13,0.928571429,0.071428571,2.193548387,0.665285645,2.545454545,0.417616416,0.75
1467,asvrbcL,Family,physeq_Stressed,50,20,26,24,2,12,0.923076923,0.076923077,1.967213115,0.553437059,2.6,0.444187847,0.678571429
1468,asvrbcL,Family,physeq_Stressed,50,27,34,30,4,7.5,0.882352941,0.117647059,1.772727273,0.653289579,2.518518519,0.4272461,0.781512605
1469,asvrbcL,Family,physeq_Stressed,50,24,37,33,4,8.25,0.891891892,0.108108108,2.75,0.549508473,3.083333333,0.5017705,0.705882353
1470,asvrbcL,Family,physeq_Stressed,50,25,35,31,4,7.75,0.885714286,0.114285714,1.603174603,0.541259628,2.8,0.488675561,0.774193548
1471,asvrbcL,Family,physeq_Stressed,50,23,34,30,4,7.5,0.882352941,0.117647059,2.541284404,0.549291057,2.956521739,0.461737285,0.614173228
1472,asvrbcL,Family,physeq_Stressed,50,28,32,28,4,7,0.875,0.125,1.590163934,0.592215332,2.285714286,0.419470107,0.680412371
1473,asvrbcL,Family,physeq_Stressed,50,30,59,51,8,6.375,0.86440678,0.13559322,2.27607362,0.561652909,3.933333333,0.550730688,0.784482759
1474,asvrbcL,Family,physeq_Stressed,50,28,52,48,4,12,0.923076923,0.076923077,1.968992248,0.40563196,3.714285714,0.538672544,0.737864078
1475,asvrbcL,Family,physeq_Stressed,50,21,34,34,0,Inf,1,0,1.671875,0.549646847,3.238095238,0.540531544,0.755102041
1476,asvrbcL,Family,physeq_Stressed,50,27,31,26,5,5.2,0.838709677,0.161290323,1.416666667,0.720085386,2.296296296,0.380254438,0.795918367
1477,asvrbcL,Family,physeq_Stressed,50,26,42,39,3,13,0.928571429,0.071428571,1.88,0.58664717,3.230769231,0.479684882,0.6875
1478,asvrbcL,Family,physeq_Stressed,50,22,28,26,2,13,0.928571429,0.071428571,1.307692308,0.694314156,2.545454545,0.479967461,0.829787234
1479,asvrbcL,Family,physeq_Stressed,50,21,31,27,4,6.75,0.870967742,0.129032258,2.287037037,0.633864965,2.952380952,0.537735672,0.424778761
1480,asvrbcL,Family,physeq_Stressed,50,24,40,35,5,7,0.875,0.125,2.769230769,0.585137813,3.333333333,0.587079719,0.677419355
1481,asvrbcL,Family,physeq_Stressed,50,22,25,21,4,5.25,0.84,0.16,1.804347826,0.612222491,2.272727273,0.350394881,0.619047619
1482,asvrbcL,Family,physeq_Stressed,50,21,29,26,3,8.666666667,0.896551724,0.103448276,2.259259259,0.553878295,2.761904762,0.588910627,0.402061856
1483,asvrbcL,Family,physeq_Stressed,50,22,33,33,0,Inf,1,0,1.548387097,0.494481053,3,0.477475284,0.728571429
1484,asvrbcL,Family,physeq_Stressed,50,20,23,21,2,10.5,0.913043478,0.086956522,2.328571429,0.675098382,2.3,0.502996008,0.473684211
1485,asvrbcL,Family,physeq_Stressed,50,24,40,36,4,9,0.9,0.1,3.229166667,0.614381894,3.333333333,0.497809092,0.517241379
1486,asvrbcL,Family,physeq_Stressed,50,25,33,30,3,10,0.909090909,0.090909091,1.41509434,0.634363744,2.64,0.394305109,0.853658537
1487,asvrbcL,Family,physeq_Stressed,50,29,52,48,4,12,0.923076923,0.076923077,1.579545455,0.552578319,3.586206897,0.450905226,0.826530612
1488,asvrbcL,Family,physeq_Stressed,50,21,29,26,3,8.666666667,0.896551724,0.103448276,2.25,0.582814161,2.761904762,0.588056824,0.459183673
1489,asvrbcL,Family,physeq_Stressed,50,8,9,9,0,Inf,1,0,1.4375,0.372702715,2.25,0.669690114,0.473684211
1490,asvrbcL,Family,physeq_Stressed,50,30,59,54,5,10.8,0.915254237,0.084745763,1.692307692,0.497625579,3.933333333,0.553559165,0.731155779
1491,asvrbcL,Family,physeq_Stressed,50,19,22,20,2,10,0.909090909,0.090909091,1.043478261,0.643652966,2.315789474,0.305772197,0.983606557
1492,asvrbcL,Family,physeq_Stressed,50,20,25,25,0,Inf,1,0,2.542168675,0.580393791,2.5,0.500951894,0.685714286
1493,asvrbcL,Family,physeq_Stressed,50,29,41,35,6,5.833333333,0.853658537,0.146341463,2.496551724,0.582469725,2.827586207,0.527890434,0.572368421
1494,asvrbcL,Family,physeq_Stressed,50,25,30,27,3,9,0.9,0.1,2.459459459,0.691099696,2.4,0.444902903,0.75
1495,asvrbcL,Family,physeq_Stressed,50,25,35,33,2,16.5,0.942857143,0.057142857,1.790322581,0.639263759,2.8,0.446693919,0.854166667
1496,asvrbcL,Family,physeq_Stressed,50,20,28,27,1,27,0.964285714,0.035714286,1.52,0.653234802,2.8,0.562171106,0.681818182
1497,asvrbcL,Family,physeq_Stressed,50,22,35,31,4,7.75,0.885714286,0.114285714,2.227272727,0.613842997,3.181818182,0.472681004,0.574468085
1498,asvrbcL,Family,physeq_Stressed,50,31,37,31,6,5.166666667,0.837837838,0.162162162,2.379844961,0.600213092,2.387096774,0.437980118,0.538461538
1499,asvrbcL,Family,physeq_Stressed,50,18,32,30,2,15,0.9375,0.0625,2.35483871,0.474684744,3.555555556,0.465181086,0.661764706
1500,asvrbcL,Family,physeq_Stressed,50,29,35,29,6,4.833333333,0.828571429,0.171428571,1.326530612,0.662001619,2.413793103,0.413776109,0.804878049
1501,asvrbcL,Family,physeq_Stressed,50,20,25,24,1,24,0.96,0.04,1.811320755,0.542623359,2.5,0.444187847,0.8
1502,asvrbcL,Family,physeq_Stressed,50,19,36,34,2,17,0.944444444,0.055555556,1.76056338,0.443288152,3.789473684,0.456112531,0.903225806
1503,asvrbcL,Family,physeq_Stressed,50,25,41,36,5,7.2,0.87804878,0.12195122,1.430769231,0.5091997,3.28,0.442776908,0.75
1504,asvrbcL,Family,physeq_Stressed,50,21,26,24,2,12,0.923076923,0.076923077,1.333333333,0.66830955,2.476190476,0.43609301,0.795180723
1505,asvrbcL,Family,physeq_Stressed,50,9,11,11,0,Inf,1,0,1.388888889,0.398398045,2.444444444,0.478932414,0.48
1506,asvrbcL,Family,physeq_Stressed,50,23,39,36,3,12,0.923076923,0.076923077,2.137614679,0.515116933,3.391304348,0.559601798,0.7
1507,asvrbcL,Family,physeq_Stressed,50,28,38,32,6,5.333333333,0.842105263,0.157894737,2.30952381,0.558149462,2.714285714,0.504084185,0.645833333
1508,asvrbcL,Family,physeq_Stressed,50,26,42,38,4,9.5,0.904761905,0.095238095,2.394366197,0.521891039,3.230769231,0.521494829,0.557377049
1509,asvrbcL,Family,physeq_Stressed,50,25,34,31,3,10.33333333,0.911764706,0.088235294,2.420634921,0.61097063,2.72,0.489714192,0.453781513
1510,asvrbcL,Family,physeq_Stressed,50,19,24,22,2,11,0.916666667,0.083333333,1.960784314,0.544627028,2.526315789,0.457622841,0.857142857
1511,asvrbcL,Family,physeq_Stressed,50,23,32,30,2,15,0.9375,0.0625,2.096385542,0.508570954,2.782608696,0.464181434,0.642857143
1512,asvrbcL,Family,physeq_Stressed,50,24,29,26,3,8.666666667,0.896551724,0.103448276,1.520833333,0.620944178,2.416666667,0.399223797,0.75
1513,asvrbcL,Family,physeq_Stressed,50,34,37,34,3,11.33333333,0.918918919,0.081081081,1.301886792,0.675747179,2.176470588,0.33526056,0.711864407
1514,asvrbcL,Family,physeq_Stressed,50,26,34,29,5,5.8,0.852941176,0.147058824,2.3828125,0.609610788,2.615384615,0.432975634,0.52293578
1515,asvrbcL,Family,physeq_Stressed,50,25,42,38,4,9.5,0.904761905,0.095238095,1.222222222,0.573664935,3.36,0.445229078,0.767123288
1516,asvrbcL,Genus,physeq_Reference,All Samples,71,272,265,7,37.85714286,0.974264706,0.025735294,3.626744186,0.500222167,7.661971831,0.456089074,0.616736218
1517,asvrbcL,Genus,physeq_Reference,50,90,312,302,10,30.2,0.967948718,0.032051282,2.174603175,0.650033186,6.933333333,0.374493835,0.620951692
1518,asvrbcL,Genus,physeq_Reference,50,79,275,270,5,54,0.981818182,0.018181818,5.94109462,0.623163047,6.962025316,0.347735273,0.593770279
1519,asvrbcL,Genus,physeq_Reference,50,26,49,49,0,Inf,1,0,1.849230769,-2.83E-16,3.769230769,0.192968325,0.115384615
1520,asvrbcL,Genus,physeq_Reference,50,95,397,375,22,17.04545455,0.944584383,0.055415617,3.939322034,0.544808153,8.357894737,0.392406644,0.589922766
1521,asvrbcL,Genus,physeq_Reference,50,82,282,275,7,39.28571429,0.975177305,0.024822695,3.932857143,0.528882675,6.87804878,0.35981725,0.579511012
1522,asvrbcL,Genus,physeq_Reference,50,78,310,298,12,24.83333333,0.961290323,0.038709677,2.033271719,0.495808508,7.948717949,0.369156859,0.529866366
1523,asvrbcL,Genus,physeq_Reference,50,34,55,55,0,Inf,1,0,1.845505618,0.216476461,3.235294118,0.228441565,0.110946746
1524,asvrbcL,Genus,physeq_Reference,50,86,274,270,4,67.5,0.98540146,0.01459854,2.060055866,0.589847775,6.372093023,0.315718471,0.617569353
1525,asvrbcL,Genus,physeq_Reference,50,87,264,256,8,32,0.96969697,0.03030303,5.442804428,0.653627651,6.068965517,0.348782676,0.627543424
